Date,Tweet Count,Username,Text,Created At,Retweets,Likes
2022-01-05,2,Warren TSE,"آقای #وارن_بافت كه از سال ٢٠١٦ تا اواسط ٢٠١٨ حدود ٥% سهام #Apple رو به بهاى تمام شده ٣٦  بيليون دلار خريدارى كرده بود امروز كه ماركت   كپ Apple سه تريليون دلار شد، ارزش سهامش حدود ١٨٠ بيليون دلار شده 
يعنى سودى بيش از ١٤٠ بيليون دلار نصيبش شده https://t.co/zc4NLSaz1A",Wed Jan 05 04:44:42 +0000 2022,6,281
2022-01-05,3,Sharad Jhunjhunwala,"#Markets 

Simple Tape Reading and Psychology explained in Youtube Video of 27th December, 21, at 17k levels of #Nifty.

Exact Momentum and Level of 18k mentioned when Fear was at its PEAK 

Repeat : Don't Buy the Fear of Covid and Don't Sell the same in Market https://t.co/hRBm5P7V8z",Wed Jan 05 11:49:08 +0000 2022,29,419
2022-01-05,4,Option Square,"📊Elpro International : 67.1

🌟Promoter Holdings : 74.99%
🌟FII Holdings : 14.13%
🌟Promoter added stake previous Qtr
🌟MV of Investment in PNB Metlife worth 1424.69CR
🌟Current market cap :1137cr
🌟Small Retailer holding  5.5%

💹Stake sell in PNB Metlife can be value Unlocking https://t.co/NUzWuor6vo",Wed Jan 05 16:19:41 +0000 2022,75,267
2022-01-05,5,Techno Ruhez,"Aaj Ki Tech News Live Hogayi hai

Redmi Note 11S India,Artificial Chinese Sun😯,BGMI Acn Ban,AMD 6000,Sony Car,realme GT2 Series😍  #1668
https://t.co/ULiFijcW2C https://t.co/XUl1FX1sB7",Wed Jan 05 12:54:31 +0000 2022,15,358
2022-01-05,6,Lily Ray 😏,"Here's how the SERP has changed for the KW ""school girl"" in the past 4 years:

In 2018, most of the results were costume stores selling ""sexy schoolgirl"" outfits.

In 2022, none of the results are for sexy costumes, but rather, stock photography (very PC), shopping for girls, etc https://t.co/dxcgx5j18e",Wed Jan 05 23:55:15 +0000 2022,5,33
2022-01-05,7,Maxx Chatsko,"Once a drug developer reaches a $100 billion market cap it tends to be a lousy investment. 

As of Jan 4, 2022 it's still Johnson &amp; Johnson $JNJ -- and then everyone else. Eli Lilly $LLY, Novo Nordisk $NVO, and AbbVie $ABBV sneak into the club every so often, but nothing durable. https://t.co/Inji6JZnrc",Wed Jan 05 12:11:00 +0000 2022,47,201
2022-01-05,8,レイチェル,おはようございます。主要3指数は揃って下落。ダウは上昇して始まったものの、FOMC議事要旨がタカ派的(金融引き締めに積極的)な内容だったこと受け下落に転じる。ナスダックは3%を超える大幅下落。今日も顔晴っていきましょう。 https://t.co/ee3Xr2SqGi,Wed Jan 05 21:41:28 +0000 2022,54,657
2022-01-05,9,チャートむすめちゃん,おはようございます。昨日の米国株は揃って大幅に下落しましたね。FOMC議事要旨が発表されたあとNASDAQ中心にベアマーケットへ。10年債利回りは1.7を超えています。また仮想通貨も全面安です。ドル円は116円台に。個別はどれもやばいですがTSLAが5%を超える下落。EV戦争を勝ち残るのはどこだろう🚗 https://t.co/HHhA7JtbJH,Wed Jan 05 22:30:23 +0000 2022,5,219
2022-01-05,10,まゆ,日経平均、小幅上昇。バリュー株が買われる一方で、グロース株やマザーズは大幅安の銘柄も多く、所有する銘柄によって異なる結果に。保有の島津も半導体関連で売られたが、オリックスは大幅高でYH。監視はソニーがEV参入で↑。FOMC議事要旨が今晩に控えています。写真は兜町、日枝神社のかぶ守。可愛い https://t.co/hBgZYyxYOQ,Wed Jan 05 09:21:34 +0000 2022,3,227
2022-01-07,1,もみあげ🇺🇸 米国株投資,"米国株最終
ダウ-0.01% ナス-0.96% SP-0.41% ラッセル-1.2% もみ+0.4%
・原油-0.57% 金利2年-1.2bps 10年+3.8bps
・雇用統計　雇用×も失業率が3.9%で3月利上げ確率が90%か
・バリューシフト　航空・金融・エネ強⇔半導体・消費財・小型グロース弱
・ダウ以外は寄り天
・ボラ高く、特に中国株は投機的 https://t.co/LNVVFpdOcP",Fri Jan 07 21:09:23 +0000 2022,34,261
2022-01-07,2,John H,"Best trade today was this $FB loser. Got to my desk late, saw that I missed a bunch of easy HOD break trades, and tried to play catch up with poor setups that I told myself were OK in the moment. 

#BBTfamily #DayTrading #trading #stocks #StockMarket #NASDAQ https://t.co/zPrA9i0Vby",Fri Jan 07 23:55:50 +0000 2022,0,11
2022-01-07,3,John H,"Worst trade today was on $BABA. The real screw up here is not taking a smaller loss when the post-entry volume was clearly declining on red candles. The loss should have been half of this.

#BBTfamily #DayTrading #trading #stocks #StockMarket #NYSE https://t.co/pK48edjNEz",Fri Jan 07 23:57:16 +0000 2022,0,13
2022-01-07,4,平　均,"「マザーズ市場との付き合い方」

一番大切なことは、銘柄選択力ではなく「波に乗る」こと。

波をどう読む？
1⃣マザーズに上場するITサービスやバイオ新興企業に追い風が吹くかどうか、材料を読む
2⃣マザーズ指数の13週移動平均線の傾きを見る https://t.co/Zgbmjy3k70",Fri Jan 07 23:13:25 +0000 2022,62,418
2022-01-07,5,ひよの⛄レバナス全力ガール,"／
おはひよーっ😈✨
＼

プラスとマイナスを何度も行き来して、最終的には微減で引けましたね😅(NDX -0.04%)

100日移動平均線にタッチしそうでギリギリしませんでした✨ボラティリティは大きいですが、この底堅さもNASDAQ100の魅力ですよねー🎵

【ひよの予報】
レバナス：☁ https://t.co/3SZrzuBEBC",Fri Jan 07 01:12:38 +0000 2022,5,482
2022-01-07,6,Anarcho-Mau-Mauist🏴🌲,Can’t tax the black market. https://t.co/fDXNbAxpRX,Fri Jan 07 23:57:01 +0000 2022,3,14
2022-01-07,7,トミィ@NISA芸人　米国株,おはようございます😄米国株ヒートマップとサマリーです。米雇用統計を受けてリスクオフ、指数は下落しました。相変わらずのハイテク売りが続いてます。バリュー優勢、TSLAも一時期の上昇を失ってます。半導体も売られ、個別株は銘柄毎にマチマチ。それでは3連休をごゆっくりお過ごし下さい😄 https://t.co/Cpl319tb1O,Fri Jan 07 22:03:43 +0000 2022,8,199
2022-01-07,8,Techno Ruhez,"Aaj Ki Tech News Live hogayi hai

Redmi Note 12 Series,Oneplus Nord CE Blast,BGMI 1 8 Huge Update,NFS Mobile,realme 9i India Teaser #1670
https://t.co/BA3RHMxutb https://t.co/DoEErV9XkA",Fri Jan 07 12:35:23 +0000 2022,14,402
2022-01-07,9,ぶたまる🐽米国株投資,"PER 約15以下でそこそこの業績、有名どころの #バリュー株 をピックアップしました。

ハイテクや通信の他に小売、金融、ボートレジャー企業もついでに追加してみました。
ハイテクでもバリュー株はありますよ🐽

$VZ $SWKS $MU $INTC $QRVO $DELL $HPQ $BBY $EBAY
$WDC $C $GS $GM $MCFT https://t.co/cH27N9z9un",Fri Jan 07 07:25:20 +0000 2022,44,362
2022-01-07,10,charles sigouin,"Bandol 2014 it is! Cheers @alex79martel @BenLemieux 
@stock_guy1 #winelover https://t.co/j02ImS3SZg",Fri Jan 07 23:55:44 +0000 2022,0,4
2022-01-06,1,Saket Reddy,"Aether Industries seems interesting. Niche product portfolio.

Technocrat promoters, 30% EBITDA Margins, scaling up fast, 8% of revenues from CRAMS, 15% from exclusive supply agreements &amp; good customer base.

https://t.co/XcPIpiApOJ https://t.co/JVEcWo3gH4",Thu Jan 06 09:20:44 +0000 2022,27,201
2022-01-06,2,もみあげ🇺🇸 米国株投資,"米国株まとめ
ダウ-0.47% ナス-0.13% SP-0.1% ラッセル+0.56% もみ+0.6%
原油+2%　金利2年+4.4bps 10年2.2bps
実質金利大きく上昇（4枚目）
→地銀(DPST）・エネルギー強い
・小型バリュー好調
・中国株上昇JD+6% BEKE+10%
・トランプアプリ2/21リリース DWAC+19%
FB,NVDA切り返しも、ナス売り多く重い https://t.co/wpv3t7N4XW",Thu Jan 06 21:15:47 +0000 2022,23,237
2022-01-06,3,Toptrdr (respect the power of the market ),no one listens when trend is going their way they make up stories of happy ending .until SHAZAM https://t.co/rw7LJ1UGlX,Thu Jan 06 23:56:04 +0000 2022,0,2
2022-01-06,4,Sir Contraire,"ASX - range bound +/- 3.5% for over half a year. It's a nothing market. No wonder get rich quicks have been flogging shitcoins and penny stocks hard of late.

#toughoutthere https://t.co/xdLetXpD9l",Thu Jan 06 23:52:42 +0000 2022,1,3
2022-01-06,5,ひよの⛄レバナス全力ガール,"NASDAQ100が100日移動平均線に近づいて来ましたので、ひよの買い増し基準と買付金額を整理します。

【基準】
NDXが100MAを下回っている間、乖離率に応じて毎日レバナス買付

【1日あたりの買付金額】
-1%未満：500円
-1%台：1,000円
-2%台：2,000円
-3%台：3,000円
-4%台：4,000円
-5%以上：5,000円 https://t.co/IkYwQxfbw3",Thu Jan 06 11:43:14 +0000 2022,48,1116
2022-01-06,6,T.A OFFICIAL (Piyasanın Vakkosu),"🔸#NEO /USDT
🔸riskli bölgede trade ediyor şuan
🔸25-26 desteği önemli
🔸olumlu haber = fiyat akümüle olmasına rağmen, rsi çıkıyor, fiyatta elbet rsi takip edecektir
🔸net sıkışma mevcut ve RSI-SMA kesişimi gelmek üzere
#Btc #Eth #Crypto https://t.co/20Igv5iX03",Thu Jan 06 18:57:02 +0000 2022,4,182
2022-01-06,7,チャートむすめちゃん,おはようございます。昨日の米国株は3指数揃って下落しましたね。AAPLを筆頭にビッグテックが売られる中、FB(Meta)は+2%超です。仮想現実対応OSの自社開発を中止したようですがそれが好感されたのかな？さて今日は年始一発目の雇用統計です。ADP雇用リポートとどれくらい乖離してくるか🤭 https://t.co/49rYodunAd,Thu Jan 06 21:46:01 +0000 2022,1,180
2022-01-06,8,ひよの⛄レバナス全力ガール,"／
おはひよーっ😈✨
＼

何だかものすごい下げでしたね💦TECL -9.20%、SOXL -9.93%、WEBL -12.39%と3倍ETFもかなりの下げでした😅(NDX -3.12%)

現在のひよの買い増し基準は15,700なので、ここを下に貫通したら少しずつ買っていきますよー！ワクワク🎵

【ひよの予報】
レバナス：☔☔☔☔☔☔ https://t.co/zkchhyZHVc",Thu Jan 06 00:32:34 +0000 2022,13,593
2022-01-06,9,豆山くん,"JMC（5704）が5連騰でS高。

・砂型鋳造を得意とする部品メーカーで、自動車業界向けが主力。
・トヨタ自動車（7203）と取引関係があり、トヨタが打ち出すEV戦略で商機が高まるとの見方。
・車体軽量化でアルミなどを扱う同社の活躍余地が今後広がる可能性も。
・業績面は小幅ながら黒字転換の予想。 https://t.co/wSI44FVJ6t",Thu Jan 06 08:26:25 +0000 2022,16,208
2022-01-06,10,長期株式投資,"今日の日経平均は844円の下落。額は大きいが下落率は2.88%に過ぎない

大きく下げたと思ったらこの表を見る。ランキングTOP20に入るレベルなら買い時と言える

今は普通の調整レベル、今まで通りコツコツ積み上げておけば何ら問題はない🦆(^^)

表の黄色網掛けはリーマンショック（＝本当の地獄相場） https://t.co/LJ2jyXNyBz",Thu Jan 06 09:55:39 +0000 2022,85,736
2022-01-08,1,mignolet,"(긴글)큰 손은 가격 차트를 급하게 올릴 생각이 없어보입니다. 41k를 지키더라도 유동성이 살아나지 못한다면, 시간이 필요하고, 힘이 빠지면 더 큰 가격 하락도 냉정하게 생각해야됩니다. 어제 언급드렸듯이, 노랑색 박스 구간은, 주요 거래소의 매수 벽이 있는 구간이었고, 잘 지켜내고 있습니다. https://t.co/1hB9PBN3pp",Sat Jan 08 02:51:16 +0000 2022,25,282
2022-01-08,2,りょん@レバナス会計士,"結論から言います。
長期投資(15年間)における2倍レバレッジは最高です。

過去65年間のS&amp;P500のデータを分析した結果、その優位性が明らかになりました。

経費率
レバ 1%
指数 0.05%

元本割れが無い点だけが指数のメリットです。

また、図らずも積立投資の不完全さが明らかとなってしまいました。 https://t.co/f26ckVpIZf",Sat Jan 08 13:51:20 +0000 2022,28,281
2022-01-08,3,たぱぞう🐘/米国株/不動産,"決算ラッシュを前にして、日米ともにマーケットがやや弱含んでいますね。下落相場で押さえておきたいことを、事前事後でまとめました😊
YouTube「たぱぞう投資大学」 https://t.co/FkHlzIH5vG",Sat Jan 08 12:00:03 +0000 2022,15,274
2022-01-08,4,グリーディー,"ハイテク成長株の時価総額チェック↓

■PSR
Snowflake：68倍
SentinelOne：51倍
Cloudflare：50倍
Datadog：42倍
Zscaler：40倍
Shopify：33倍
MongoDB：31倍
Atlassian：31倍
Unity：31倍
CrowdStrike：28倍
ZoomInfo：26倍
Okta：22倍
-
DocuSign：12倍
Zoom：12倍

今年もよろしくお願いします！ https://t.co/fgXynaE26D",Sat Jan 08 09:02:00 +0000 2022,29,271
2022-01-08,5,Key.ma,The #Forex #market is open. Let's go get some #pips ;) #fx,Sat Jan 08 23:59:49 +0000 2022,1,0
