Date,Tweet Count,Username,Text,Created At,Retweets,Likes
2022-08-07,3,Shreenidhi P,"CCL products
#CCL
#CCLPRODUCTS

Another name for consistency
Has grown it's EBITDA, PBT n PAT for 13yrs in a row

Q1 concall:

Ups the volume growth guidance to 20-25% vs 15-20% guided earlier

Another 16k million ton Greenfield expansion

Rev⬆️52%
PAT ⬆️31%

Cost pressure easing https://t.co/YXM2gRVVIE",Sun Aug 07 02:01:43 +0000 2022,27,217
2022-08-07,4,telugu360_BO,"#Bimbisara shares Day2

Nellore - 10 lks (36 lakhs total)

Good hold on the second day",Sun Aug 07 02:55:04 +0000 2022,82,615
2022-08-07,5,Gurdeep guru,"Punjab Govt will develop 1464 acres land of the now-closed Guru Nanak Dev Thermal Power Plant in a planned manner in Bathinda, said Housing &amp; Urban Development Minister Aman Arora during his visit to Bathinda. https://t.co/lhB9TyytFX",Sun Aug 07 04:04:19 +0000 2022,43,227
2022-08-07,6,せんぽん（千条印蓮宗）🇺🇸米国株たまに日本経済💡,"💥4月1日エイプリルフールに
イールドカーブがゼロ
⬇
そこから1年～1.5年でリセッションが教科書的。

ただ、

リセッションの宣言がされる時には相場は持ち直している可能性は大
⬇
2023年春～初夏ら辺が来年の大底か。今年のNISA枠は今年中に使うのがベストなので22年は9月前後を目安に。 https://t.co/V9RmbzVyuY",Sun Aug 07 13:17:05 +0000 2022,15,296
2022-08-07,7,Cursed Roblox Memes,"Only drippy mfs wear this 
(Many in stock) + On Sale https://t.co/oRygNe5AJF",Sun Aug 07 23:53:38 +0000 2022,0,31
2022-08-07,8,Chris,"Weekly Watchlist 📝

🇺🇸 $SPX 4200c &gt; 4150 | 4080p &lt; 4120
☎️ $TWLO 100c &gt; 86 | 65p &lt; 78.62
🚗 $TSLA 1100c &gt; 961 | 770p &lt; 840
🎮 $NVDA 210c &gt; 196 | 165p &lt; 180
🍋 $LMND 32c &gt; 26 | 16p &lt; 22.65
🐭 $DIS 130c &gt; 110 | 90p &lt; 105

❤️ If You Are Ready To Bank This Week https://t.co/tqlyREKmoK",Sun Aug 07 13:44:41 +0000 2022,23,317
2022-08-07,9,Stock Market News,Validea's Top Five #Financial #stocks Based On Martin Zweig - 8/7/2022 - Nasdaq $NDAQ https://t.co/T9EJmERVcY https://t.co/Q6u6b6EX9n,Sun Aug 07 23:58:34 +0000 2022,0,0
2022-08-07,10,Md Nasir,"I have taken pledge one day my company will list on NSE India .
Today I took only photo in front of NSE India , but that day will come sure when I will go NSE to list my company. 

Never give up 💪 #bocians
You are next hero https://t.co/fQCHckutYh",Sun Aug 07 18:44:58 +0000 2022,22,285
2022-08-06,1,Shreenidhi P,"West coast paper mills
#WSTCSTPAPR

Blockbuster set👌🔥🔥
Just tooooooo good

Rev 1114cr vs 537cr

EBITDA at 321cr vs 100cr
3.2x YoY
Q4 at 231cr

PBT 280cr vs 43cr⬆️6.8x
Q4 at 182cr⬆️70% QoQ

PAT at 209cr vs 39cr

Q1 EPS at 28rs vs 5rs
Q4 EPS was 19rs

Best results among peers https://t.co/49lQaDcWQA",Sat Aug 06 08:28:51 +0000 2022,36,339
2022-08-06,2,Indrazith Shantharaj,"Traditional idea of Volume:

- if the price increases with an increase in volume, it is BULLISH
- If the price is increasing without volume, it is BEARISH
- if the price is falling with an increase in volume, it is BEARISH
- if the price is falling without volume, it is BULLISH https://t.co/6M27MBePFY",Sat Aug 06 05:37:11 +0000 2022,53,444
2022-08-06,3,Shreenidhi P,"Vishnu chemicals
#VISHNU

Blockbuster Q1FY23👌

Delivers as per the promise

Amazing set despite power issues in Vizag for Q1

Rev at 361cr vs 197cr

PBT at 47cr vs 16cr
Q4 PBT at 39cr

PAT at 34cr vs 11.5cr
Q4 PAT at 28cr

Q1 EPS at 28.5rs vs 9.7rs

FY22 EPS was 68rs https://t.co/XTwxCcAD1z",Sat Aug 06 12:52:25 +0000 2022,43,337
2022-08-06,4,Learner Vivek Bajaj,"New Combo 🐎 from my stable!!!
TFSS : Techno Funda Strong Stocks

Consistent fundamental performance
Increasing RS Trend
Immediate VWAP strength 

What do you think?

Created using @mystockedge https://t.co/bVUb05i3W6",Sat Aug 06 02:54:21 +0000 2022,37,312
2022-08-06,5,Suresh Sambandam,MH is not the richest state in India. All the HQ are in Mumbai and filings are in MH and the stock exchange is in Mumbai l. If we apportion these revenues correctly TN will be the #1 state in India https://t.co/BzBdbdjniz,Sat Aug 06 14:48:31 +0000 2022,479,2064
2022-08-06,6,vijaimantri,"Baaki sab gyaan hai !  

- Top 10 stocks of nifty have weightage of 58.7%!  

- The weighted earning growth for these stocks is 7.95% for last 10 years!  

- This translates into earning growth of 13.5% for nifty companies for last 10 years!  
(1/2) https://t.co/2Hj3N827wE",Sat Aug 06 02:22:06 +0000 2022,43,364
2022-08-06,7,Volatility Volume and Value,"#HSCL 

My favorite stock as its carbon cycle revival + Lowest Margins + Near High Sales 

Deadly combination for a turning along with huge institutional Accumulation https://t.co/hrFHLJkeVt",Sat Aug 06 14:57:07 +0000 2022,24,221
2022-08-06,8,Masa,"🇺🇸SP500採用企業の87%が決算発表を終えたがQ2 EPS成長率は+6.7%となっている。但しエネルギーセクターを除くと▲3.7%となりCY 2022予想でも全体の+8.7%から僅か+2.4%まで低下する
h/t@FactSet https://t.co/J9jW6TYTrQ",Sat Aug 06 00:02:31 +0000 2022,47,214
2022-08-06,9,Short_Base👑🌞,Candle holder for R200 based in katlehong. Courier is R144 at postnet. R20 for a name. R180 stock price from 5to resell at your own price. #gogoskhotheni #tumi #buhle #spirituality #DloziLami https://t.co/To7MLLMcE5,Sat Aug 06 23:57:07 +0000 2022,4,20
2022-08-06,10,ひよの⛄レバナス全力ガール,"／
おはひよーっ😈✨
＼

雇用統計が良かったので、利上げ懸念でNASDAQ100は下落しましたが、下げ幅は限定的でしたし長期的に見れば良いニュースだったと思っています🎵(NDX -0.78%)

これでインフレがピークアウトしてくれれば、また爆上げしてくれるはず💓楽しみです✨

【ひよの予報】
レバナス：☔ https://t.co/mgbirCCOcs",Sat Aug 06 00:09:21 +0000 2022,5,630
2022-08-05,1,✨️,"#SardaarGabbarSingh   created  ALL TIME RECORD in Coastal Andhra  beating #Bahubali  in  4/6 Territories Day1 Record 

SGS Andhra Share - 11.80cr (ATR) 🔥
BB  Andhra Share - 11.01cr ..

1st Movie to cross BB Andhra  share 
Remember the Name "" @PawanKalyan ""  👑💥 https://t.co/ybazpFKDwj",Fri Aug 05 18:23:10 +0000 2022,285,767
2022-08-05,2,GaBriel,"$NET
19B market cap, currently up 20% (4B more market cap) because....they guided for 20M more rev for the year...trading at 22/24x sales...10M operative income for 2022... https://t.co/jAXQk5FupD",Fri Aug 05 10:18:49 +0000 2022,3,15
2022-08-05,3,Handsome Bear,When $AAPL falls so does the market. Strange evening star 👀 https://t.co/8BHIUrQtFW,Fri Aug 05 23:55:09 +0000 2022,2,2
2022-08-05,4,take,"🇺🇸ナスダック100 超重要局面

①上値抵抗線
過去の高値と高値を結んだ線のことで、下落トレンドが終わっていなければ抵抗線が天井になり、超えたら上昇トレンドに転換

②RSI
70％以上で買われすぎ、30％以下で売られすぎと判断され、現在は68.60%とやや買われすぎ https://t.co/4Wcy5LiMtJ",Fri Aug 05 02:50:09 +0000 2022,57,307
2022-08-05,5,Joe☆ 📮 | COMMISSION OPEN!,Good morning https://t.co/7QgEYCQPSd,Fri Aug 05 23:59:42 +0000 2022,1,11
2022-08-05,6,Stock Market News,CNBC's Jim Cramer: 'Still Studying #Coinbase and All of These #Crypto Coins' - #CryptoGlobe https://t.co/fOVo8MroMU https://t.co/iKD4ShrKih,Fri Aug 05 23:58:07 +0000 2022,0,0
2022-08-05,7,Stock Market News,An Unlikely Match - What's Moving #Crypto - Benzinga https://t.co/NBam75dhr8 https://t.co/5bO6H3S0zn,Fri Aug 05 23:58:05 +0000 2022,0,0
2022-08-05,8,Khushboo Sinha🌞🔆,"1st #Multibagger in the making is #HSCL at 96.
Sl would be 65 on monthly closing basis.
This one looks good for mid term as well long term. Please do proper risk assessment before taking the #stock .
#StockMarket 
#investing",Fri Aug 05 11:40:00 +0000 2022,37,391
2022-08-05,9,Prashant Bhansali,"#Nifty 

Closing on a bearish note on short tf 

We can see 17100-17000 next week as part of wave (C) down 

View invalid above 17475 

We may get gap down on Monday https://t.co/Yr2loE0wEL",Fri Aug 05 10:07:33 +0000 2022,11,201
2022-08-05,10,Share Academy,"HSCL ...7%

up but do we really care about 7%??
Rounding bottom  hai bhai koi mazak nahin hai ....
#stocks #Nifty #stockstowatch https://t.co/bbTBH5xUkX",Fri Aug 05 09:06:52 +0000 2022,14,255
2022-08-08,1,Darshit Patel,"PSP Projects

If this is the Fundaments of the stocks then one can expect good CAGR in Return for next 3 years.

Company is Almost Debt Free. https://t.co/U7f9LazZsa",Mon Aug 08 08:09:46 +0000 2022,22,243
2022-08-08,2,Lakshita Setia,"Hi Investors,

Uploaded another company analysis video. This time it's Gravita India Ltd.

https://t.co/p6fgwsG5I4

#StockToWatch #stocks #investing #StockMarket https://t.co/TM2rfWtTkK",Mon Aug 08 05:33:27 +0000 2022,18,187
2022-08-08,3,Saket Reddy,"Good results from ACRYSIL.

Revenue growth of 73% YoY &amp; 22% QoQ.

Almost entire CAPEX to get completed by Q3FY23, shall reap benefits of operating leverage going ahead!

Stock trades at ~20 times 1yr fwd earnings with close to 25% ROCE &amp; &gt;20% Margins &amp; growing at &gt;20%. https://t.co/RwolJn78Xj",Mon Aug 08 04:21:07 +0000 2022,25,208
2022-08-08,4,Sparky,"$100 MONEYMATCH ME VS. @bestjava_  ALL I HAVE DO IS TAKE 1 STOCK IN A BEST OF 5 AND I WIN $100 THAT THE IRS WILL HAVE TO PRY FROM MY COLD DEAD HANDS WITH ASSISTANCE FROM THE NATIONAL GUARD AND FBI AND GUATEMALAN DEATH SQUADS

TWITCH SPARKY878 https://t.co/XOVzb5aRy7",Mon Aug 08 23:51:29 +0000 2022,3,115
2022-08-08,5,レイチェル,おはようございます。主要3指数はまちまちの展開。好調な雇用統計の結果を受け景気後退懸念が和らぐ。一方、エヌビディアが売上高見通しの大きな下方修正を発表しハイテク株を中心に売りが出て上値が重い。市場の注目は10日発表のCPIへ。 https://t.co/C8Iy0dUs1L,Mon Aug 08 21:39:45 +0000 2022,50,573
2022-08-08,6,Ravi.AKP,"#Bimbisara Day3 AP/T Shares
Nizam - 1.79Cr
Ceeded - 1.15Cr
UA - 71L
East - 32L
West - 20L
Krishna - 29L
Guntur - 38L
Nellore - 13L
Overall 5Cr approx 🔥🔥🔥👌👌👌
#BlockBusterBimbisara https://t.co/fYZIKc35x6",Mon Aug 08 03:42:28 +0000 2022,113,522
2022-08-08,7,Northstar,NASDAQ is perilously close to oblivion versus hard assets. Don't take your eye off this chart for a moment if you want to avoid the most costly mistake of your investing life #gold #silver #crypto #uranium #commodities #inflation #commoditywars #currencywars #fintwit https://t.co/aTJL9rGUgn,Mon Aug 08 11:24:00 +0000 2022,57,290
2022-08-08,8,Tyson 🐉,"Jai lava kusa Records 

Prebizz - Non BB
Day1 - Non BB
Closing - All Time Top5
WW closing colls - 78cr share ,140cr gross 93% Recovery with 28% GST 🔥

solo ga JLK prebizz &amp; Day1 ni Eppudu Kodathavu Ra Chekka @AlwaysRamCharan 🤡🙏 https://t.co/5Nlt7j3adP",Mon Aug 08 05:46:52 +0000 2022,108,229
2022-08-08,9,Matriks Bilanco,"POLHO Konsolide 2022/6 Aylık DÖNEM KARI (ZARARI): 317,036,149 #POLHO

📌08.08.22
➡️Piyasa Değ.=4,475,150,000
➡️F/K=8.65
➡️PD/DD=1.82
➡️PD/EFK=8.97
➡️EV/EBITDA=9.02

Yıllık Değişim:
➡️Hasılat=%150
➡️EFK=%288
➡️Dönem Kar=%298 https://t.co/qtdujMlnBS",Mon Aug 08 18:00:08 +0000 2022,18,183
2022-08-08,10,Rachel Miller | #InfluencerMarketing,"Influencer Market: Brands are Getting More Creative and Taking https://t.co/laBSp1xHG1 
#influencermarketing #contentmarketing https://t.co/o7jxF0oqGo",Mon Aug 08 23:58:02 +0000 2022,0,2
2022-08-10,1,Eric Nuttall,"Bullish --- ""Big 3 inventory"" deficit almost back to a new low. With the SPR release of ~1MM Bbl/d ending in ~80 days, the market tightness should soon become much more obvious to the masses. https://t.co/ocOM4jxlEE",Wed Aug 10 18:18:22 +0000 2022,117,639
2022-08-10,2,The Market is Rigged,"$ES_F Nice move up as expected over 4147-4153. Now, we have over-head supply at 4225sh and then all the way up at 4260-68 area. Below, 4196 sellers should step up and target 4176-78.50 initial support, 4157.50, 4147, 4136. https://t.co/KRmzpHbtoD",Wed Aug 10 23:54:52 +0000 2022,1,1
2022-08-10,3,Bilo Selhi,"Watch alerts, trade alerts, and other automated #algorithm stock market signals. $SGOC https://t.co/NaISvSoXN5 $NVIV $QNRX $CZOO $ILAG $NVIV $OST $PSTX",Wed Aug 10 23:55:05 +0000 2022,0,0
2022-08-10,4,Rishikesh Singh,"#Renuka Sugar 

Keep eyes on 42 &amp; 39 level. 

My long term investing TSL is 38 MCB.

Learn with #Equity4Life https://t.co/ndkPkKFi53",Wed Aug 10 05:05:19 +0000 2022,10,212
2022-08-10,5,もみあげ🇺🇸 米国株投資,"米国株8月10日

感想：理屈抜きに乗るしかなかった

ダウ       +1.63%　　
ナス       +2.89%
SP500   +2.13%
ラッセル +2.95％

総括：CPI発表カバーとパンプ祭り
強セクター：素材・消費・コミュ・MEME
バリューvsグロース：グロース
$NVTA +270% 壮大なお祭り（ノンポジ）
#米国株　 #投資初心者 https://t.co/j1dcLf52OM",Wed Aug 10 21:19:33 +0000 2022,27,224
2022-08-10,6,telugu360_BO,"#Bimbisara has a good hold on the first Tuesday 

Ceeded area

Monday - 0.62 Cr

Total share - 4.52 Cr",Wed Aug 10 03:27:14 +0000 2022,73,549
2022-08-10,7,Shreenidhi P,"Allcargo logistics
#ALLCARGO

Superb Q1FY23 🔥

Rev at 5674cr vs 3449cr

PBT at 358cr vs 134cr
Q4 PBT at 336cr

PAT at 280cr vs 105 r
Q4 PAT at 240cr

Q1 EPS at 10.8rs vs 4.8rs
Q4 EPS at 10rs

Fy22 EPS was 37rs

Maintains the growth momentum https://t.co/qPE3LXuRHt",Wed Aug 10 15:44:09 +0000 2022,34,247
2022-08-10,8,telugu360_BO,"#Bimbisara has a good hold on the first Tuesday 

Nizam area

Monday - 0.89 Cr

Total share - 7.19 Cr",Wed Aug 10 03:26:20 +0000 2022,91,737
2022-08-10,9,Snowfish I Mindset Money Matters Newsletter,"Today’s Market Recap: key takeaway from the CPI report is that it supports the peak inflation view,which in turn supports the market's hope that the Fed will temper its aggressive rate-hike approach in coming months and ultimately transition to a rate-cut cycle in 2023. https://t.co/oF3HSLCqDN",Wed Aug 10 23:59:13 +0000 2022,3,5
2022-08-10,10,Abhishek Murarka 💹🐂,"You cannot write off LIC yet.

New Business Premium for LIC grew 142% in July 2022 yoy. NBP for the rest 23 players from the private sector grew 19% in July 2022 yoy. Thus, overall industry premium grew 91% yoy.

LIC gains markets share to 68.6%. https://t.co/XL5b5YBWT5",Wed Aug 10 03:26:04 +0000 2022,20,235
2022-08-11,1,Jabrathehutt,#biotech pull back last night due to pfizer but overall ETF looking bullish AF and setting itself for a bear market defensive stock https://t.co/OKMQOCjyAO,Thu Aug 11 23:51:19 +0000 2022,0,1
2022-08-11,2,COCONAMA Chocolate,"[COCONAMARKET]
We will be at Shipyard Night Market till 9p today.
#coconama #chocolate #shipyard #northvan #northvancouver #lowerlonsdale #vegan #dairyfree #nutfree #glutenfree #nightmarket https://t.co/TG6hRlFk4s",Thu Aug 11 23:58:50 +0000 2022,1,1
2022-08-11,3,Austin,"Market Square Arena - Fort Wayne,  Indiana 1987 - Wild Side

 https://t.co/ADHmqHyjmw",Thu Aug 11 23:55:02 +0000 2022,0,2
2022-08-11,4,Gunjann Dua,This is how #Nifty is looking presently. :) https://t.co/HQcZKuwpuu,Thu Aug 11 04:14:43 +0000 2022,680,5702
2022-08-11,5,Bill M Moore,"Here are the top 22 technology trends for 2022!   They are listed by the technology, market size, and the most impacted industry.  #technology  #infographic  127 https://t.co/MffgQMVeP8",Thu Aug 11 23:59:26 +0000 2022,0,0
2022-08-11,6,Neil Borate,"It's funny, many of today's fund managers made their first big money in the Harshad Mehta bull market. Neelesh Surana of Mirae invested Rs 4,500 in Kotak Mahindra Finance IPO which turned into Rs 1.2 lakh in 6 months. Bubbles are bad, but sometimes they bring talent to finance :) https://t.co/JSf6CNUWwq",Thu Aug 11 04:54:39 +0000 2022,24,266
2022-08-11,7,Dan Whipple,"Check out Moderna CEO Stephane Bancel shill annual covid shots as if it was an iPhone purchase, while at the same time dumping millions of dollars of MRNA stock every month. https://t.co/2OnoTI14Cu",Thu Aug 11 23:54:45 +0000 2022,0,2
2022-08-11,8,Matriks Bilanco,"ASELS Konsolide 2022/6 Aylık DÖNEM KARI (ZARARI): 3,796,811,000 #ASELS

📌11.08.22
➡️Piyasa Değ.=54,948,000,000
➡️F/K=6.52
➡️PD/DD=1.90
➡️PD/EFK=4.88
➡️EV/EBITDA=5.20

Yıllık Değişim:
➡️Hasılat=%55
➡️EFK=%63
➡️Dönem Kar=%50 https://t.co/jOJNrGOl3C",Thu Aug 11 16:12:51 +0000 2022,28,245
2022-08-11,9,Callum Thomas,The flightless long-beaked canary in the housing market coalmine... (updated for latest data) https://t.co/dsj0hmUj6V,Thu Aug 11 04:16:52 +0000 2022,65,297
2022-08-11,10,Javier Blas,"Don't look up. 

Because if you do, the European electricity market may scare the hell out of you. French base and peak load prices for Cal23 and, particularly, for the Nov-to-Feb period, are reaching stratospheric levels.

This morning, France 1-year baseload €602 per MWh https://t.co/6k5A5yfAbn",Thu Aug 11 10:30:21 +0000 2022,1566,4379
2022-08-09,1,Shreenidhi P,"Chemcon speciality chemicals
#CHEMCON

First big quarter after listing

Big margin expansion🔥

New capacity available from Q2

Record qtr in comps history in terms of Rev EBITDA margins PBT n PAT

Rev 89cr vs 57cr

EBITDA 34cr vs 18cr
OPM 38% vs 31%

PAT 25cr vs 13cr

Q1 EPS 7rs https://t.co/TTdhARhtw7",Tue Aug 09 03:46:23 +0000 2022,35,214
2022-08-09,2,Matriks Bilanco,"YKSLN Solo 2022/6 Aylık DÖNEM KARI (ZARARI): 118,884,026 #YKSLN

📌09.08.22
➡️Piyasa Değ.=1,127,500,000
➡️F/K=5.74
➡️PD/DD=2.92
➡️PD/EFK=3.73
➡️EV/EBITDA=4.78

Yıllık Değişim:
➡️Hasılat=%218
➡️EFK=%282
➡️Dönem Kar=%275 https://t.co/lTu3M513r6",Tue Aug 09 17:24:34 +0000 2022,32,216
2022-08-09,3,Anirudh Kumar Mishra (Astrologer),Shares of foreign companies are at risk because they will sell off and leave before November of this year 2022. https://t.co/0RGAiNsyXV,Tue Aug 09 01:55:34 +0000 2022,48,444
2022-08-09,4,Matriks Bilanco,"KORDS Konsolide 2022/6 Aylık DÖNEM KARI (ZARARI): 891,924,460 #KORDS

📌09.08.22
➡️Piyasa Değ.=10,348,946,843
➡️F/K=8.68
➡️PD/DD=1.43
➡️PD/EFK=5.59
➡️EV/EBITDA=6.90

Yıllık Değişim:
➡️Hasılat=%175
➡️EFK=%97
➡️Dönem Kar=%127 https://t.co/oQ3BEOWWGE",Tue Aug 09 17:38:15 +0000 2022,27,268
2022-08-09,5,Matriks Bilanco,"SASA Konsolide 2022/6 Aylık DÖNEM KARI (ZARARI): 5,579,656,000 #SASA

📌09.08.22
➡️Piyasa Değ.=116,480,000,000
➡️F/K=20.67
➡️PD/DD=12.32
➡️PD/EFK=23.87
➡️EV/EBITDA=26.20

Yıllık Değişim:
➡️Hasılat=%197
➡️EFK=%227
➡️Dönem Kar=%769 https://t.co/Ya2YL0PaKk",Tue Aug 09 05:06:23 +0000 2022,51,403
2022-08-09,6,Matriks Bilanco,"ISDMR Solo 2022/6 Aylık DÖNEM KARI (ZARARI): 6,321,758,000 #ISDMR

📌09.08.22
➡️Piyasa Değ.=68,614,000,000
➡️F/K=7.09
➡️PD/DD=1.49
➡️PD/EFK=3.95
➡️EV/EBITDA=3.94

Yıllık Değişim:
➡️Hasılat=%140
➡️EFK=%87
➡️Dönem Kar=%103 https://t.co/ic93bxo0qS",Tue Aug 09 15:15:16 +0000 2022,24,205
2022-08-09,7,なつ🍮,"【一目均衡表を使った簡単な手法】
①一目均衡表を設定。数値はそのまま
②下降トレンドか上昇トレンドかを見極める
※1枚目,2枚目
③ローソク足が基準線に反発したら順張り
※3枚目
④ロングの場合はRSIが70付近で利確
ショートの場合はRSIが30付近で利確

いいねとRT多ければ手法ツイート続けます!! https://t.co/wAe9ZSPGq8",Tue Aug 09 11:18:02 +0000 2022,53,428
2022-08-09,8,長期株式投資,"今日のネオモバ投資。伊藤忠1株、SMFG1株

最近、通信株が下落基調。NTTの株価も3,720円まで下がり、現在PERは11倍

次年度のEPS目標は370円、これが前提なら3,700円以下なら次年度PERは10倍を切り、まぁ買える水準となる

NTTは業績予想の精度が高く、株価が下がる程に投資の安全域が確保できる🦆(^^) https://t.co/5XnyQwjAau",Tue Aug 09 11:39:42 +0000 2022,21,597
2022-08-09,9,Matriks Bilanco,"TKNSA Solo 2022/6 Aylık DÖNEM KARI (ZARARI): 191,795,000 #TKNSA

📌09.08.22
➡️Piyasa Değ.=1,778,850,000
➡️F/K=5.46
➡️PD/DD=4.07
➡️PD/EFK=2.91
➡️EV/EBITDA=2.34

Yıllık Değişim:
➡️Hasılat=%109
➡️EFK=%218 https://t.co/b1bzgD93Cq",Tue Aug 09 05:08:03 +0000 2022,20,181
2022-08-09,10,Shreenidhi P,"Tata chemicals
#TATACHEM

Bumper Q1FY23 on a big base
Classy set🔥

Rev 4041cr vs 3032cr
Q4 rev at 3587cr

PBT at 797cr vs 428cr
Q4 PBT at 513cr

PAT at 637cr vs 342cr
Q4 PAT at 445cr

Big beat QoQ n YoY

Q1 EPS at 23.2rs vs 11.3rs
Q4 eps at 17.2rs

Solid solid quarter 🔥 https://t.co/s6sr9OKPXQ",Tue Aug 09 10:09:33 +0000 2022,32,277
2022-08-12,1,Graddhy - Commodities TA+Cycles,"We are all just lucky bastards being here at this point in time really, looking the right way, having the knowledge, knowing what to buy, seeing the future and executing it well.

Backtesting fib 62% retracement.
Above black line will blow your socks off.
#gold #silver #inflation https://t.co/2tpKCjD46D",Fri Aug 12 14:43:52 +0000 2022,35,232
2022-08-12,2,Stock_M ( open commission ),"She's so heavy. She won't move. 
I can't breath https://t.co/cT6nHhDrw1",Fri Aug 12 23:55:06 +0000 2022,0,12
2022-08-12,3,Chris in Canada 🍁,"In 2018, Raymond James analyst Andrew Bradford initiated coverage on $STEP.TO with a $24 target; stock trades at a fraction of that despite less debt now, more revenue and a similar sharecount w/ a better fundamental outlook. https://t.co/lYukDQFK36",Fri Aug 12 23:51:08 +0000 2022,5,46
2022-08-12,4,STOCK MARKET TRENDS & REVERSALS,"Ever wonder why you see these poles next to the sidewalks in European cities???  Because cars park on the sidewalk at night.  
In Amsterdam everyone has a bike and when you are walking in the street and a pod of bicyclists are coming they ring their bells to warn you to move https://t.co/0yBhdGoVGe",Fri Aug 12 23:57:15 +0000 2022,0,0
2022-08-12,5,Urban Carmel,"Gurus on FinTwit are using the dot com boom and bust to show 40% bear market rallies are normal. $NDX DOUBLED between 1995 and 97 and then QUADRUPLED 1997-2000. That's a parabolic move, so the bear market had vicious rallies

That's not anything like today https://t.co/Lw0hwZil7o",Fri Aug 12 15:18:24 +0000 2022,31,184
2022-08-12,6,Teddy generational wealth $NEIRO $GROK,$STARLY ⏳ new wave💰 https://t.co/hHR20HJ1Kx,Fri Aug 12 23:56:12 +0000 2022,0,4
2022-08-12,7,Artvisionᴺᶠᵀ,"This is the JPEG of my last NFT available on primary market in the floor price of Pysanky Decorations. 😍

https://t.co/FgNssvC0Dw

🔥 0.015 $ETH (polygon) - LAST ON PRIMARY MARKET FLOOR
🚀148 sales
💰0.98 ETH volume traded https://t.co/yhTp7qIfXk",Fri Aug 12 23:58:57 +0000 2022,17,43
2022-08-12,8,Stock Jaguar,"$SPX $RUT $NDX
We are getting up there..Many other data also show some OB conditions...it can stay that way for couple of more days though I won't be surprise to see some good pullback soon..will see https://t.co/EswPygWIeP",Fri Aug 12 23:59:33 +0000 2022,0,3
2022-08-12,9,Stephen Michael,"1/ #EGLD ⚡ - We're in a bear market, trend is down. 📉 The trend is your friend, but also remember dangers of herd mentality. 🧠🐑 Once the bull returns y'all won't need my analysis to confirm it. 😉📈🤯 With Economysticism, we're always #bullish https://t.co/Uf0yhjqTZj",Fri Aug 12 23:58:19 +0000 2022,21,110
2022-08-12,10,Celso Tete Crespo 🇨🇴,"La Bolsa de Valores está  en verde, las acciones de @ECOPETROL_SA subieron más del 2% y los mercados siguen en calma.",Fri Aug 12 13:56:14 +0000 2022,164,648
2022-08-13,1,Chris Ciovacco,"Rare Stock Market Signal: Only Eight Times In 40 Years

Details, Studies, Charts, Returns and Drawdowns: https://t.co/tw0aEYXkRa

$VOO $VTI $SPX $SPY $IVV $SCHX $QQQ $VGT $XLK $XLP #BreadthThrusts #StockMarket #Investing #NewBullMarketOrAnotherFailedRally #Economy #Recession https://t.co/dXaU7EwY3c",Sat Aug 13 05:00:39 +0000 2022,45,237
2022-08-13,2,Divya Mittal,"1.   Technical Analysis of the Financial Markets - John Murphy

A book which builds your basics on charts, trends, price patterns, MAs, oscillators etc. A must read for beginners! https://t.co/u5Lf9Gfos9",Sat Aug 13 08:31:47 +0000 2022,58,369
2022-08-13,3,Niku,"Surprise hey hi guess what?
I've opened my shop with a few new things like this goof ass Riku T-shirt I've always wanted for myself lol plus some cute notepads!

As well as some limited stock older stuff I'm trying to run thru as I work to make new fun stuff!
-link below- https://t.co/f4w5sHF634",Sat Aug 13 23:55:37 +0000 2022,73,249
2022-08-13,4,Chart Addict (Professor) NISM CERTIFIED,"#Stock to watch Next Week
#Telegram for live trade ideas
☑️KPIT TECHNOLOGY
☑️SJS
☑️MMTC
☑️SUTLEJTEX
☑️MTAR TECH
☑️KIRLOSKAR ENGINE
☑️NELCO
☑️ARTEIMISMED https://t.co/CNWVpn26Cq",Sat Aug 13 13:14:08 +0000 2022,30,187
2022-08-13,5,Learn to Trade by Nitesh,"Buyers vs Sellers 

A simple technique to understand the index direction using candlesticks chart. 

Intraday Trading Thread 🧵

Retweet to reach &amp; benefit maximum traders

Scroll down 👇 https://t.co/6vMK92EqDo",Sat Aug 13 05:37:34 +0000 2022,221,414
2022-08-13,6,伊藤 忍@マネー雑誌で副業中,みんながつみたてNISAやiDeCoで買っていそうな投資信託（eMAXIS Slim、SBI・V、楽天バンガード）、今週のまとめです！　今週はどれも高騰。1週間の騰落率トップは、SBI・V＆楽天バンガードの高配当株式「2.75％」でした。一番低かったのは、eMAXIS Slim バランスで「1.17％」。お疲れさまでした。 https://t.co/XVm9ldjm1J,Sat Aug 13 08:10:02 +0000 2022,38,400
2022-08-13,7,Shreenidhi P,"KPI Green energy
#KPIGREEN

Blockbuster Q1FY23👌
Another robust quarter

Rev at 123cr vs 36cr
Q4 rev at 75cr

PBT at 26.2cr vs 9.1cr
Q4 PBT at 18cr

PAT at 22cr vs 8cr
Q4 PAT at 9.8cr

Q1 EPS at 12.3rs vs 4.4rs
Q4 EPS at 5.5rs https://t.co/NY0yOUtnMp",Sat Aug 13 08:46:56 +0000 2022,36,256
2022-08-13,8,Gunjann Dua,"#Nifty bears every day since the last few weeks. 

#markets https://t.co/Cyx7qmv5P5",Sat Aug 13 08:37:54 +0000 2022,18,179
